"","Subject","Exp","order","subBlock","countProp","trialCongruency","vjoutRT"
"940","154","E3","B1 100","B1","0% Con","inc",973.2
"941","154","E3","B1 100","B2","100% Con","con",787.25
"942","154","E3","B1 100","B2","100% Con","inc",812.545454545455
"943","154","E3","B1 100","B2","0% Con","con",742.090909090909
"944","154","E3","B1 100","B2","0% Con","inc",1077.75
"945","155","E3","B1 100","B1","100% Con","con",588
"946","155","E3","B1 100","B1","100% Con","inc",625.625
"947","155","E3","B1 100","B1","0% Con","con",615.083333333333
"948","155","E3","B1 100","B1","0% Con","inc",696.2
"949","155","E3","B1 100","B2","100% Con","con",571.636363636364
"950","155","E3","B1 100","B2","100% Con","inc",719.454545454545
"951","155","E3","B1 100","B2","0% Con","con",568.181818181818
"952","155","E3","B1 100","B2","0% Con","inc",684.9
"953","156","E3","B1 100","B1","100% Con","con",529.818181818182
"954","156","E3","B1 100","B1","100% Con","inc",577.375
"955","156","E3","B1 100","B1","0% Con","con",592.363636363636
"956","156","E3","B1 100","B1","0% Con","inc",765.272727272727
"957","156","E3","B1 100","B2","100% Con","con",677.583333333333
"958","156","E3","B1 100","B2","100% Con","inc",875.555555555556
"959","156","E3","B1 100","B2","0% Con","con",597.909090909091
"960","156","E3","B1 100","B2","0% Con","inc",642.083333333333
"961","158","E3","B1 100","B1","100% Con","con",1146
"962","158","E3","B1 100","B1","100% Con","inc",1158.5
"963","158","E3","B1 100","B1","0% Con","con",1036.36363636364
"964","158","E3","B1 100","B1","0% Con","inc",1093.81818181818
"965","158","E3","B1 100","B2","100% Con","con",1249.66666666667
"966","158","E3","B1 100","B2","100% Con","inc",1784
"967","158","E3","B1 100","B2","0% Con","con",951.5
"968","158","E3","B1 100","B2","0% Con","inc",1093.18181818182
"969","159","E3","B1 100","B1","100% Con","con",943.666666666667
"970","159","E3","B1 100","B1","100% Con","inc",1082.36363636364
"971","159","E3","B1 100","B1","0% Con","con",1152.83333333333
"972","159","E3","B1 100","B1","0% Con","inc",1219.77777777778
"973","159","E3","B1 100","B2","100% Con","con",735
"974","159","E3","B1 100","B2","100% Con","inc",940.916666666667
"975","159","E3","B1 100","B2","0% Con","con",821
"976","159","E3","B1 100","B2","0% Con","inc",937.5
"977","160","E3","B1 100","B1","100% Con","con",557.916666666667
"978","160","E3","B1 100","B1","100% Con","inc",612.9
"979","160","E3","B1 100","B1","0% Con","con",815.083333333333
"980","160","E3","B1 100","B1","0% Con","inc",810.416666666667
"981","160","E3","B1 100","B2","100% Con","con",596
"982","160","E3","B1 100","B2","100% Con","inc",636.727272727273
"983","160","E3","B1 100","B2","0% Con","con",761.333333333333
"984","160","E3","B1 100","B2","0% Con","inc",823.545454545455
"985","161","E3","B1 0","B1","100% Con","con",623.636363636364
"986","161","E3","B1 0","B1","100% Con","inc",671.818181818182
"987","161","E3","B1 0","B1","0% Con","con",712.833333333333
"988","161","E3","B1 0","B1","0% Con","inc",724.636363636364
"989","161","E3","B1 0","B2","100% Con","con",684.583333333333
"990","161","E3","B1 0","B2","100% Con","inc",794.1
"991","161","E3","B1 0","B2","0% Con","con",602.916666666667
"992","161","E3","B1 0","B2","0% Con","inc",687.333333333333
"993","162","E3","B1 100","B1","100% Con","con",476.083333333333
"994","162","E3","B1 100","B1","100% Con","inc",472.888888888889
"995","162","E3","B1 100","B1","0% Con","con",491.083333333333
"996","162","E3","B1 100","B1","0% Con","inc",503.3
"997","162","E3","B1 100","B2","100% Con","con",509.333333333333
"998","162","E3","B1 100","B2","100% Con","inc",553.5
"999","162","E3","B1 100","B2","0% Con","con",429.5
"1000","162","E3","B1 100","B2","0% Con","inc",473.2
"1001","163","E3","B1 0","B1","100% Con","con",730.090909090909
"1002","163","E3","B1 0","B1","100% Con","inc",791.916666666667
"1003","163","E3","B1 0","B1","0% Con","con",753.333333333333
"1004","163","E3","B1 0","B1","0% Con","inc",848.8
"1005","163","E3","B1 0","B2","100% Con","con",746
"1006","163","E3","B1 0","B2","100% Con","inc",714.181818181818
"1007","163","E3","B1 0","B2","0% Con","con",778.363636363636
"1008","163","E3","B1 0","B2","0% Con","inc",809.5
"1009","164","E3","B1 0","B1","100% Con","con",769.666666666667
"1010","164","E3","B1 0","B1","100% Con","inc",928.8
"1011","164","E3","B1 0","B1","0% Con","con",684.454545454545
"1012","164","E3","B1 0","B1","0% Con","inc",1062.45454545455
"1013","164","E3","B1 0","B2","100% Con","con",850.454545454545
"1014","164","E3","B1 0","B2","100% Con","inc",960.375
"1015","164","E3","B1 0","B2","0% Con","con",664.363636363636
"1016","164","E3","B1 0","B2","0% Con","inc",997.3
"1017","165","E3","B1 0","B1","100% Con","con",710.727272727273
"1018","165","E3","B1 0","B1","100% Con","inc",886.833333333333
"1019","165","E3","B1 0","B1","0% Con","con",626.416666666667
"1020","165","E3","B1 0","B1","0% Con","inc",678.636363636364
"1021","165","E3","B1 0","B2","100% Con","con",633.666666666667
"1022","165","E3","B1 0","B2","100% Con","inc",784.818181818182
"1023","165","E3","B1 0","B2","0% Con","con",612.583333333333
"1024","165","E3","B1 0","B2","0% Con","inc",728.272727272727
"1025","166","E3","B1 0","B1","100% Con","con",705
"1026","166","E3","B1 0","B1","100% Con","inc",689.666666666667
"1027","166","E3","B1 0","B1","0% Con","con",685.727272727273
"1028","166","E3","B1 0","B1","0% Con","inc",838.083333333333
"1029","166","E3","B1 0","B2","100% Con","con",657.545454545455
"1030","166","E3","B1 0","B2","100% Con","inc",722.833333333333
"1031","166","E3","B1 0","B2","0% Con","con",619.666666666667
"1032","166","E3","B1 0","B2","0% Con","inc",629
"1033","169","E3","B1 0","B1","100% Con","con",707.545454545455
"1034","169","E3","B1 0","B1","100% Con","inc",908.083333333333
"1035","169","E3","B1 0","B1","0% Con","con",831.583333333333
"1036","169","E3","B1 0","B1","0% Con","inc",888.272727272727
"1037","169","E3","B1 0","B2","100% Con","con",676.5
"1038","169","E3","B1 0","B2","100% Con","inc",871.833333333333
"1039","169","E3","B1 0","B2","0% Con","con",843.75
"1040","169","E3","B1 0","B2","0% Con","inc",922.909090909091
"1041","170","E3","B1 0","B1","100% Con","con",937.833333333333
"1042","170","E3","B1 0","B1","100% Con","inc",718.454545454545
"1043","170","E3","B1 0","B1","0% Con","con",1036
"1044","170","E3","B1 0","B1","0% Con","inc",892.666666666667
"1045","170","E3","B1 0","B2","100% Con","con",738.416666666667
"1046","170","E3","B1 0","B2","100% Con","inc",813.6
"1047","170","E3","B1 0","B2","0% Con","con",799.666666666667
"1048","170","E3","B1 0","B2","0% Con","inc",882.727272727273
